CustomerID,MonetaryValue,Frequency,Recency,Cluster,Segment
16081.0,2799.42,5,56,0,High-Value Champions
16083.0,1317.62,2,101,0,High-Value Champions
16084.0,436.18,1,299,1,Lost Customers
16085.0,981.51,5,23,0,High-Value Champions
16086.0,1121.39,5,59,0,High-Value Champions
16091.0,315.06,2,155,1,Lost Customers
16092.0,817.86,3,115,0,High-Value Champions
16093.0,17.0,1,107,0,High-Value Champions
16094.0,1078.23,4,12,0,High-Value Champions
16096.0,320.62,1,264,1,Lost Customers
16097.0,185.04999999999998,1,240,1,Lost Customers
16098.0,2005.63,7,88,0,High-Value Champions
16099.0,731.9,3,50,0,High-Value Champions
16101.0,1290.7,1,71,0,High-Value Champions
16102.0,1842.14,3,42,0,High-Value Champions
16103.0,1429.64,6,7,0,High-Value Champions
16104.0,298.21,1,62,0,High-Value Champions
16105.0,336.96,1,249,1,Lost Customers
16106.0,108.38,1,66,0,High-Value Champions
16107.0,3204.1600000000003,7,18,0,High-Value Champions
16108.0,842.5,1,85,0,High-Value Champions
16109.0,611.88,2,219,1,Lost Customers
16110.0,1320.95,3,45,0,High-Value Champions
16112.0,195.73999999999998,4,143,0,High-Value Champions
16113.0,161.38,1,183,1,Lost Customers
16114.0,135.75000000000003,1,171,1,Lost Customers
16115.0,1660.8799999999999,8,10,0,High-Value Champions
16116.0,612.78,1,212,1,Lost Customers
16117.0,232.21,1,190,1,Lost Customers
16119.0,423.36,2,8,0,High-Value Champions
16120.0,1309.14,4,59,0,High-Value Champions
16121.0,854.66,2,57,0,High-Value Champions
16122.0,684.4200000000001,4,73,0,High-Value Champions
16123.0,307.78,1,52,0,High-Value Champions
16124.0,249.0,1,317,1,Lost Customers
16125.0,289.35,1,367,1,Lost Customers
16126.0,6287.77,4,29,0,High-Value Champions
16127.0,656.25,1,39,0,High-Value Champions
16128.0,1880.22,5,18,0,High-Value Champions
16131.0,3506.54,6,52,0,High-Value Champions
16133.0,14589.04,33,4,3,New Spenders
16134.0,618.09,2,22,0,High-Value Champions
16135.0,517.55,1,263,1,Lost Customers
16136.0,709.38,3,60,0,High-Value Champions
16139.0,635.41,3,19,0,High-Value Champions
16140.0,725.18,2,66,0,High-Value Champions
16141.0,620.4,1,88,0,High-Value Champions
16142.0,535.34,1,250,1,Lost Customers
16143.0,2424.94,6,3,0,High-Value Champions
16144.0,175.2,1,247,1,Lost Customers
16145.0,3799.4900000000002,11,9,0,High-Value Champions
16146.0,734.13,3,157,1,Lost Customers
16147.0,375.0,1,134,0,High-Value Champions
16148.0,76.32000000000001,1,296,1,Lost Customers
16149.0,280.52,2,5,0,High-Value Champions
16150.0,2053.02,5,43,0,High-Value Champions
16152.0,1829.04,1,269,1,Lost Customers
16153.0,1824.23,5,50,0,High-Value Champions
16156.0,3092.04,9,9,0,High-Value Champions
16157.0,656.69,3,16,0,High-Value Champions
16159.0,348.2,1,282,1,Lost Customers
16160.0,1025.44,2,65,0,High-Value Champions
16161.0,5533.67,19,2,3,New Spenders
16162.0,37.4,1,252,1,Lost Customers
16163.0,856.6,2,232,1,Lost Customers
16164.0,822.48,3,17,0,High-Value Champions
16168.0,3787.6,27,11,3,New Spenders
16169.0,1822.97,4,8,0,High-Value Champions
16170.0,1885.05,6,51,0,High-Value Champions
16171.0,73.2,1,59,0,High-Value Champions
16172.0,1140.21,5,95,0,High-Value Champions
16173.0,1418.32,6,16,0,High-Value Champions
16174.0,1009.5500000000001,3,126,0,High-Value Champions
16175.0,1037.59,4,94,0,High-Value Champions
16177.0,331.95,1,50,0,High-Value Champions
16178.0,197.9,1,138,0,High-Value Champions
16179.0,215.83,1,61,0,High-Value Champions
16180.0,10254.18,8,100,0,High-Value Champions
16181.0,305.54,1,73,0,High-Value Champions
16182.0,6617.65,4,72,0,High-Value Champions
16183.0,338.71000000000004,1,67,0,High-Value Champions
16184.0,1158.79,6,64,0,High-Value Champions
16185.0,529.41,2,17,0,High-Value Champions
16186.0,4006.94,12,23,0,High-Value Champions
16187.0,6911.4400000000005,15,32,3,New Spenders
16188.0,981.86,4,45,0,High-Value Champions
16189.0,215.48,2,16,0,High-Value Champions
16190.0,215.08,1,40,0,High-Value Champions
16191.0,5180.52,13,3,0,High-Value Champions
16193.0,314.45,1,237,1,Lost Customers
16198.0,400.68100000000004,1,75,0,High-Value Champions
16200.0,1068.8700000000001,2,4,0,High-Value Champions
16201.0,1863.47,4,3,0,High-Value Champions
16202.0,365.27,1,361,1,Lost Customers
16203.0,592.9,4,59,0,High-Value Champions
16204.0,384.18,1,23,0,High-Value Champions
16205.0,757.63,4,31,0,High-Value Champions
16206.0,537.0600000000001,4,55,0,High-Value Champions
16207.0,394.38,1,25,0,High-Value Champions
16208.0,664.26,2,45,0,High-Value Champions
16209.0,2262.62,5,89,0,High-Value Champions
16210.0,21086.3,18,2,3,New Spenders
16211.0,547.02,1,89,0,High-Value Champions
16212.0,690.34,2,19,0,High-Value Champions
16213.0,159.0,1,79,0,High-Value Champions
16214.0,1062.75,3,171,1,Lost Customers
16215.0,242.35,1,81,0,High-Value Champions
16216.0,914.9300000000001,1,267,1,Lost Customers
16217.0,304.25,2,235,1,Lost Customers
16218.0,3084.68,7,30,0,High-Value Champions
16221.0,860.86,3,37,0,High-Value Champions
16222.0,773.5500000000001,1,318,1,Lost Customers
16224.0,1295.3,4,57,0,High-Value Champions
16225.0,1096.32,5,45,0,High-Value Champions
16226.0,255.12,3,203,1,Lost Customers
16227.0,314.22,1,225,1,Lost Customers
16229.0,1010.6,2,87,0,High-Value Champions
16230.0,542.03,2,190,1,Lost Customers
16232.0,990.88,4,44,0,High-Value Champions
16233.0,536.6800000000001,3,71,0,High-Value Champions
16235.0,867.31,5,41,0,High-Value Champions
16236.0,432.2,1,78,0,High-Value Champions
16239.0,414.2,2,57,0,High-Value Champions
16240.0,3718.8,2,24,0,High-Value Champions
16241.0,2590.31,13,10,0,High-Value Champions
16242.0,3579.86,7,8,0,High-Value Champions
16243.0,409.1,2,34,0,High-Value Champions
16244.0,1522.75,2,212,1,Lost Customers
16245.0,1413.66,3,24,0,High-Value Champions
16247.0,114.56,1,170,1,Lost Customers
16248.0,152.94,1,62,0,High-Value Champions
16249.0,1800.07,5,53,0,High-Value Champions
16250.0,389.44,2,261,1,Lost Customers
16253.0,3683.86,2,67,0,High-Value Champions
16255.0,2619.91,8,17,0,High-Value Champions
16256.0,752.4300000000001,1,267,1,Lost Customers
16257.0,46.95,1,177,1,Lost Customers
16258.0,5203.51,5,45,0,High-Value Champions
16260.0,1035.45,1,51,0,High-Value Champions
16261.0,728.54,4,17,0,High-Value Champions
16265.0,5447.0,9,9,0,High-Value Champions
16266.0,861.89,7,74,0,High-Value Champions
16268.0,667.65,2,71,0,High-Value Champions
16270.0,1141.24,1,353,1,Lost Customers
16271.0,1404.64,5,3,0,High-Value Champions
16272.0,411.7,1,117,0,High-Value Champions
16274.0,351.75,1,373,1,Lost Customers
16275.0,559.87,1,197,1,Lost Customers
16276.0,810.6000000000001,1,177,1,Lost Customers
16278.0,566.38,1,100,0,High-Value Champions
16279.0,1502.78,3,21,0,High-Value Champions
16281.0,2062.06,1,72,0,High-Value Champions
16282.0,168.3,1,340,1,Lost Customers
16283.0,1570.81,5,6,0,High-Value Champions
16284.0,812.68,2,31,0,High-Value Champions
16287.0,142.5,1,170,1,Lost Customers
16292.0,302.25,1,122,0,High-Value Champions
16293.0,2248.9900000000002,10,22,0,High-Value Champions
16295.0,1328.55,4,10,0,High-Value Champions
16297.0,301.9,1,269,1,Lost Customers
16298.0,598.2,3,23,0,High-Value Champions
16302.0,233.22,1,127,0,High-Value Champions
16303.0,5360.63,3,26,0,High-Value Champions
16305.0,361.21999999999997,1,139,0,High-Value Champions
16306.0,632.27,6,214,1,Lost Customers
16308.0,2560.0,4,38,0,High-Value Champions
16309.0,706.57,2,106,0,High-Value Champions
16311.0,616.26,2,18,0,High-Value Champions
16313.0,274.15000000000003,2,3,0,High-Value Champions
16315.0,226.37,1,331,1,Lost Customers
16316.0,2938.91,8,64,0,High-Value Champions
16317.0,1341.65,3,120,0,High-Value Champions
16318.0,328.15,1,35,0,High-Value Champions
16319.0,404.40000000000003,1,218,1,Lost Customers
16320.0,1038.46,2,172,1,Lost Customers
16321.0,373.65000000000003,5,72,0,High-Value Champions
16322.0,326.75,2,1,0,High-Value Champions
16323.0,207.50000000000003,1,196,1,Lost Customers
16324.0,408.59000000000003,3,128,0,High-Value Champions
16325.0,594.24,3,47,0,High-Value Champions
16326.0,3039.2200000000003,14,6,0,High-Value Champions
16327.0,3820.27,6,14,0,High-Value Champions
16330.0,251.91,3,18,0,High-Value Champions
16332.0,1582.8,7,28,0,High-Value Champions
16333.0,26626.8,22,8,3,New Spenders
16337.0,151.05,1,37,0,High-Value Champions
16338.0,214.79999999999998,1,157,1,Lost Customers
16339.0,94.05,1,284,1,Lost Customers
16340.0,534.31,1,107,0,High-Value Champions
16341.0,1971.87,4,25,0,High-Value Champions
16342.0,322.41,4,75,0,High-Value Champions
16343.0,328.58,2,16,0,High-Value Champions
16344.0,101.10000000000001,1,158,1,Lost Customers
16345.0,565.46,1,44,0,High-Value Champions
16347.0,847.45,2,11,0,High-Value Champions
16348.0,1415.65,7,32,0,High-Value Champions
16349.0,53.5,1,291,1,Lost Customers
16350.0,1116.47,4,21,0,High-Value Champions
16351.0,153.9,1,333,1,Lost Customers
16352.0,494.44,2,18,0,High-Value Champions
16353.0,6675.71,23,4,3,New Spenders
16354.0,395.8,2,63,0,High-Value Champions
16356.0,211.77,3,198,1,Lost Customers
16357.0,658.88,3,33,0,High-Value Champions
16358.0,2027.5,4,1,0,High-Value Champions
16359.0,1750.92,9,7,0,High-Value Champions
16360.0,3450.41,6,5,0,High-Value Champions
16361.0,891.21,4,10,0,High-Value Champions
16362.0,709.99,5,32,0,High-Value Champions
16363.0,109.36000000000001,1,53,0,High-Value Champions
16364.0,705.79,2,12,0,High-Value Champions
16365.0,1540.42,9,18,0,High-Value Champions
16366.0,327.3,1,19,0,High-Value Champions
16367.0,800.67,2,37,0,High-Value Champions
16368.0,479.91,2,2,0,High-Value Champions
16369.0,1545.41,3,18,0,High-Value Champions
16370.0,1301.91,4,82,0,High-Value Champions
16372.0,355.73,2,33,0,High-Value Champions
16374.0,466.73,2,66,0,High-Value Champions
16376.0,974.96,2,9,0,High-Value Champions
16377.0,676.2,1,267,1,Lost Customers
16378.0,362.95,3,247,1,Lost Customers
16379.0,2157.4,4,4,0,High-Value Champions
16380.0,1743.1499999999999,1,61,0,High-Value Champions
16383.0,643.76,2,75,0,High-Value Champions
16384.0,584.5,2,90,0,High-Value Champions
16385.0,554.86,3,60,0,High-Value Champions
16386.0,302.57,2,29,0,High-Value Champions
16387.0,94.36,1,323,1,Lost Customers
16389.0,1382.07,4,53,0,High-Value Champions
16392.0,217.89,1,270,1,Lost Customers
16393.0,3040.96,13,2,0,High-Value Champions
16394.0,1555.34,5,57,0,High-Value Champions
16395.0,1482.06,5,61,0,High-Value Champions
16398.0,1705.8,2,154,1,Lost Customers
16399.0,408.02,2,19,0,High-Value Champions
16400.0,303.93,1,95,0,High-Value Champions
16401.0,4098.32,12,1,0,High-Value Champions
16402.0,293.45,2,265,1,Lost Customers
16403.0,177.5,1,312,1,Lost Customers
16404.0,443.05,1,70,0,High-Value Champions
16405.0,167.25,2,302,1,Lost Customers
16406.0,154.35,1,19,0,High-Value Champions
16407.0,2079.68,10,13,0,High-Value Champions
16409.0,2022.98,5,36,0,High-Value Champions
16411.0,211.7,2,19,0,High-Value Champions
16412.0,135.99,1,54,0,High-Value Champions
16413.0,262.2,1,57,0,High-Value Champions
16414.0,126.25,2,22,0,High-Value Champions
16415.0,200.27,1,44,0,High-Value Champions
16416.0,1051.4,3,27,0,High-Value Champions
16418.0,631.12,3,45,0,High-Value Champions
16419.0,958.71,6,113,0,High-Value Champions
16422.0,34684.4,51,17,3,New Spenders
16423.0,346.12,1,25,0,High-Value Champions
16424.0,133.56,1,191,1,Lost Customers
16425.0,302.7,1,302,1,Lost Customers
16426.0,1863.76,10,2,0,High-Value Champions
16427.0,241.06,2,263,1,Lost Customers
16429.0,284.55,1,106,0,High-Value Champions
16430.0,300.85,1,57,0,High-Value Champions
16431.0,623.28,3,213,1,Lost Customers
16432.0,287.4,1,64,0,High-Value Champions
16433.0,184.26,1,28,0,High-Value Champions
16434.0,1511.8,7,29,0,High-Value Champions
16438.0,798.35,5,6,0,High-Value Champions
16440.0,3640.67,5,8,0,High-Value Champions
16441.0,381.2,2,67,0,High-Value Champions
16442.0,609.3,3,2,0,High-Value Champions
16444.0,654.67,4,46,0,High-Value Champions
16445.0,230.51,1,34,0,High-Value Champions
16446.0,168472.5,2,1,2,At-Risk Loyalists
16447.0,255.91,1,136,0,High-Value Champions
16448.0,182.99,1,198,1,Lost Customers
16449.0,707.69,2,198,1,Lost Customers
16450.0,311.92,1,150,1,Lost Customers
16451.0,266.97,1,88,0,High-Value Champions
16454.0,6.9,2,45,0,High-Value Champions
16455.0,1841.18,7,64,0,High-Value Champions
16456.0,2158.18,5,99,0,High-Value Champions
16457.0,208.36,1,218,1,Lost Customers
16458.0,3482.7400000000002,18,3,3,New Spenders
16460.0,811.23,3,28,0,High-Value Champions
16461.0,142.92,1,178,1,Lost Customers
16462.0,136.0,3,74,0,High-Value Champions
16463.0,1422.4,4,21,0,High-Value Champions
16464.0,1298.66,3,20,0,High-Value Champions
16466.0,1595.96,7,34,0,High-Value Champions
16468.0,74.9,1,74,0,High-Value Champions
16469.0,625.42,4,24,0,High-Value Champions
16470.0,752.77,4,52,0,High-Value Champions
16471.0,223.95000000000002,1,275,1,Lost Customers
16473.0,316.11,3,165,1,Lost Customers
16474.0,1810.65,7,7,0,High-Value Champions
16475.0,544.3,4,88,0,High-Value Champions
16477.0,2494.46,7,64,0,High-Value Champions
16478.0,331.0,3,25,0,High-Value Champions
16479.0,300.83,2,10,0,High-Value Champions
16480.0,769.29,1,76,0,High-Value Champions
16482.0,220.62,1,16,0,High-Value Champions
16483.0,139.35,1,192,1,Lost Customers
16484.0,404.3,2,174,1,Lost Customers
16485.0,363.65,1,77,0,High-Value Champions
16488.0,498.8,3,33,0,High-Value Champions
16491.0,731.5,1,47,0,High-Value Champions
16493.0,1351.63,4,80,0,High-Value Champions
16494.0,826.53,1,297,1,Lost Customers
16495.0,648.26,3,3,0,High-Value Champions
16496.0,1599.52,3,9,0,High-Value Champions
16497.0,2965.69,6,50,0,High-Value Champions
16498.0,100.97,2,161,1,Lost Customers
16499.0,365.45,2,360,1,Lost Customers
16500.0,400.86,6,5,0,High-Value Champions
16503.0,1431.93,4,107,0,High-Value Champions
16504.0,465.88,1,25,0,High-Value Champions
16505.0,777.6,1,32,0,High-Value Champions
16506.0,90.30000000000001,2,20,0,High-Value Champions
16509.0,363.7,1,297,1,Lost Customers
16510.0,248.1,1,372,1,Lost Customers
16511.0,918.33,3,22,0,High-Value Champions
16513.0,874.59,4,5,0,High-Value Champions
16515.0,1624.14,5,52,0,High-Value Champions
16516.0,101.69999999999999,1,30,0,High-Value Champions
16517.0,162.7,1,277,1,Lost Customers
16518.0,484.32,2,61,0,High-Value Champions
16519.0,215.07999999999998,2,25,0,High-Value Champions
16520.0,1046.57,3,186,1,Lost Customers
16523.0,9418.470000000001,21,2,3,New Spenders
16525.0,13027.45,26,2,3,New Spenders
16526.0,290.36,1,172,1,Lost Customers
16527.0,228.06,1,81,0,High-Value Champions
16528.0,244.41,1,4,0,High-Value Champions
16529.0,455.25,1,190,1,Lost Customers
16531.0,1244.59,7,22,0,High-Value Champions
16532.0,6748.8,3,18,0,High-Value Champions
16533.0,1082.81,3,19,0,High-Value Champions
16535.0,593.75,1,5,0,High-Value Champions
16536.0,548.12,1,110,0,High-Value Champions
16539.0,1388.81,4,3,0,High-Value Champions
16542.0,119.62,1,54,0,High-Value Champions
16545.0,339.3,1,165,1,Lost Customers
16546.0,787.15,2,291,1,Lost Customers
16549.0,4034.9,10,10,0,High-Value Champions
16550.0,2298.97,5,109,0,High-Value Champions
16551.0,922.12,3,96,0,High-Value Champions
16552.0,379.73,2,243,1,Lost Customers
16553.0,5719.82,12,163,0,High-Value Champions
16554.0,837.1,3,42,0,High-Value Champions
16555.0,285.89,2,35,0,High-Value Champions
16556.0,3313.79,7,67,0,High-Value Champions
16557.0,281.85,2,24,0,High-Value Champions
16558.0,8338.49,20,1,3,New Spenders
16560.0,841.41,2,27,0,High-Value Champions
16561.0,511.12,2,6,0,High-Value Champions
16563.0,1077.74,1,54,0,High-Value Champions
16565.0,173.7,1,364,1,Lost Customers
16566.0,614.66,5,15,0,High-Value Champions
16567.0,865.6,2,194,1,Lost Customers
16569.0,124.2,1,3,0,High-Value Champions
16570.0,3738.4,10,15,0,High-Value Champions
16571.0,1421.69,3,27,0,High-Value Champions
16572.0,1009.6,3,127,0,High-Value Champions
16573.0,663.61,2,85,0,High-Value Champions
16574.0,451.44,1,71,0,High-Value Champions
16581.0,105.84,1,183,1,Lost Customers
16582.0,313.62,1,113,0,High-Value Champions
16583.0,233.45,1,374,1,Lost Customers
16584.0,936.08,2,80,0,High-Value Champions
16586.0,463.95,1,249,1,Lost Customers
16587.0,225.15,1,232,1,Lost Customers
16589.0,459.24,3,71,0,High-Value Champions
16591.0,213.5,1,69,0,High-Value Champions
16592.0,4113.68,16,4,3,New Spenders
16593.0,330.03,3,51,0,High-Value Champions
16594.0,181.09,1,75,0,High-Value Champions
16595.0,360.16,1,61,0,High-Value Champions
16596.0,250.15,2,16,0,High-Value Champions
16597.0,90.04,1,4,0,High-Value Champions
16598.0,145.04999999999998,1,286,1,Lost Customers
16600.0,813.52,6,4,0,High-Value Champions
16601.0,242.7,1,41,0,High-Value Champions
16602.0,528.08,1,36,0,High-Value Champions
16603.0,482.47,2,75,0,High-Value Champions
16607.0,3347.71,14,18,0,High-Value Champions
16609.0,5493.46,7,15,0,High-Value Champions
16610.0,75.66,1,219,1,Lost Customers
16611.0,129.49,1,186,1,Lost Customers
16612.0,1187.66,4,33,0,High-Value Champions
16613.0,618.59,1,70,0,High-Value Champions
16614.0,506.19,1,183,1,Lost Customers
16616.0,500.42,2,15,0,High-Value Champions
16617.0,151.85,1,236,1,Lost Customers
16618.0,2647.59,5,31,0,High-Value Champions
16619.0,226.21,1,264,1,Lost Customers
16620.0,178.96,2,4,0,High-Value Champions
16621.0,813.48,4,52,0,High-Value Champions
16623.0,129.45,1,246,1,Lost Customers
16624.0,810.5699999999999,2,81,0,High-Value Champions
16625.0,333.08,1,275,1,Lost Customers
16626.0,4413.1,17,1,3,New Spenders
16627.0,322.8,1,79,0,High-Value Champions
16628.0,2188.05,5,30,0,High-Value Champions
16629.0,408.63,2,74,0,High-Value Champions
16633.0,2883.1,6,17,0,High-Value Champions
16634.0,217.9,2,223,1,Lost Customers
16637.0,1154.47,4,32,0,High-Value Champions
16638.0,1680.72,10,23,0,High-Value Champions
16639.0,1257.51,3,31,0,High-Value Champions
16641.0,231.10000000000002,1,106,0,High-Value Champions
16642.0,688.33,2,5,0,High-Value Champions
16643.0,487.51,1,246,1,Lost Customers
16644.0,833.78,2,178,1,Lost Customers
16647.0,214.06,2,170,1,Lost Customers
16648.0,290.65999999999997,1,43,0,High-Value Champions
16650.0,518.42,1,72,0,High-Value Champions
16652.0,6773.97,7,59,0,High-Value Champions
16653.0,1212.66,2,16,0,High-Value Champions
16654.0,601.27,4,141,0,High-Value Champions
16655.0,3789.52,6,18,0,High-Value Champions
16656.0,8625.8,15,22,3,New Spenders
16657.0,874.43,4,10,0,High-Value Champions
16658.0,123.24,1,368,1,Lost Customers
16659.0,39.12,1,189,1,Lost Customers
16660.0,1267.6499999999999,4,16,0,High-Value Champions
16665.0,135.39999999999998,1,362,1,Lost Customers
16666.0,118.98,1,19,0,High-Value Champions
16667.0,567.1800000000001,2,68,0,High-Value Champions
16668.0,306.71999999999997,6,15,0,High-Value Champions
16669.0,1348.88,3,24,0,High-Value Champions
16670.0,4095.9,11,17,0,High-Value Champions
16671.0,1692.27,3,28,0,High-Value Champions
16672.0,8134.9400000000005,20,2,3,New Spenders
16674.0,304.24,2,55,0,High-Value Champions
